#       freq (microHz)    spectrum (ppm2/microHz)   smooth spectrum (scoef1)    smooth spectrum (scoef2)    model spectrum (ppm2/microHz)
         33.49075532          1.96349826         1.195360689         1.013294941            1.000004
         33.56792296         0.866894453         1.367564131         1.007626502            1.000004
         33.64509059        0.8401388156        0.9352948973         1.030694327            1.000004
         33.72225823       0.07064806105        0.5227099507         1.024055219            1.000004
         33.79942587        0.3131584733        0.3617192749        0.9938964457            1.000004
         33.87659351        0.2229317498        0.2067382116        0.9652529574            1.000004
         33.95376115        0.2202145623        0.8578749493        0.9866860111            1.000004
         34.03092879         2.675195012        0.9345078634        0.9692884777            1.000004
         34.10809643        0.6196901298         1.571187397        0.9612017657            1.000004
         34.18526407         2.769649884         1.699210344        0.9799218749            1.000004
         34.26243171          0.73230635         1.102348985        0.9418263142            1.000004
         34.33959935         0.287749575         1.023254444        0.9907081031            1.000004
